paperId,uses dataset or derivative,dataset(s) / model(s) used,unable to disambiguate,cites D18,cites D19,cites D20(1),cites D20(2),cites D20(3),cites D21,cites D22,cites D23,cites D24,cites D25,cites D26,title,abstract,year,venue,arxivId,doi,pdfUrl
ac1a5ec957707d4139924d0d5035b9edc3c0b053,1,[D20],,1,0,0,1,0,0,0,0,0,0,0,Gender Classification on Real-Life Faces,"Gender recognition is one of fundamental tasks of face image analysis. Most of the existing studies have focused on face images acquired under controlled conditions. However, real-world applications require gender classification on real-life faces, which is much more challenging due to significant appearance variations in unconstrained scenarios. In this paper, we investigate gender recognition on real-life faces using the recently built database, the Labeled Faces in the Wild (LFW). Local Binary Patterns (LBP) is employed to describe faces, and Adaboost is used to select the discriminative LBP features. We obtain the performance of 94.44% by applying Support Vector Machine (SVM) with the boosted LBP features. The public database used in this study makes future benchmark and evaluation possible.",2010,ACIVS,,10.1007/978-3-642-17691-3_30,
acbe0df1363a3a40f1302420dd87dcbac02d994d,0,,,0,1,0,0,0,0,0,0,0,0,0,Uncertainty in Neural Processes,We explore the effects of architecture and training objective choice on amortized posterior predictive inference in probabilistic conditional generative models. We aim this work to be a counterpoint to a recent trend in the literature that stresses achieving good samples when the amount of conditioning data is large. We instead focus our attention on the case where the amount of conditioning data is small. We highlight specific architecture and objective choices that we find lead to qualitative and quantitative improvement to posterior inference in this low data regime. Specifically we explore the effects of choices of pooling operator and variational family on posterior quality in neural processes. Superior posterior predictive samples drawn from our novel neural process architectures are demonstrated via image completion/in-painting experiments.,2020,ArXiv,2010.03753,,https://arxiv.org/pdf/2010.03753.pdf
ad5a1621190d18dd429930ab5125c849ce7e4506,0,,,1,0,1,0,0,0,0,0,0,0,0,One shot emotion scores for facial emotion recognition,"Facial emotion recognition in unconstrained settings is a difficult task. They key problems are that people express their emotions in ways that are different from other people, and, for large datasets, there are not enough examples of a specific person to model his/her emotion. A model for predicting emotions will not generalize well to predicting the emotions of a person who has not been encountered during the training. We propose a system that addresses these issues by matching a face video to references of emotion. It does not require examples from the person in the video being queried. We compute the matching scores without requiring fine registration. The method is called one-shot emotion score. We improve classification rate of interdataset experiments over a baseline system by 23% when training on MMI and testing on CK+.",2014,2014 IEEE International Conference on Image Processing (ICIP),,10.1109/ICIP.2014.7025275,http://www.cs.csub.edu/~acruz/papers/10.1109-ICIP.2014.7025275.pdf
af363da96ef9690560d8d030f3225b050eda8753,0,,,0,0,1,0,0,0,0,0,0,0,0,OCR-Free Transcript Alignment,"Recent large-scale digitization and preservation efforts have made images of original manuscripts, accompanied by transcripts, commonly available. An important challenge, for which no practical system exists, is that of aligning transcript letters to their coordinates in manuscript images. Here we propose a system that directly matches the image of a historical text with a synthetic image created from the transcript for the purpose. This, rather than attempting to recognize individual letters in the manuscript image using optical character recognition (OCR). Our method matches the pixels of the two images by employing a dedicated dense flow mechanism coupled with novel local image descriptors designed to spatially integrate local patch similarities. Matching these pixel representations is performed using a message passing algorithm. The various stages of our method make it robust with respect to document degradation, to variations between script styles and to non-linear image transformations. Robustness, as well as practicality of the system, are verified by comprehensive empirical experiments.",2013,2013 12th International Conference on Document Analysis and Recognition,,10.1109/ICDAR.2013.265,http://www.cs.tau.ac.il/~wolf/papers/ofta-online-version.pdf
b04f78429efe1ae240778142a3a55bcec969de2a,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,Metamorphic filtering of black-box adversarial attacks on multi-network face recognition models,"Adversarial examples pose a serious threat to the robustness of machine learning models in general and of deep learning models in particular. These carefully designed perturbations of input images can cause targeted misclassifications to a label of the attacker's choice, without being detectable to the naked eye. A particular class of adversarial attacks called black box attacks can be used to fool a target model despite not having access to the model parameters or to the input data used to train the model. In this paper, we first build a black box attack against robust multi-model face recognition pipelines and then test it against Google's FaceNet. We then present a novel metamorphic defense pipeline relying on nonlinear image transformations to detect adversarial attacks with a high degree of accuracy. We further use the results to create probabilistic metamorphic relations that define efficient decision boundaries between the safe and adversarial examples; achieving adversarial classification accuracy of up to 96%.",2020,ICSE,,10.1145/3387940.3391483,
b07582d1a59a9c6f029d0d8328414c7bef64dca0,1,[D36],,1,0,0,0,0,0,0,0,0,0,0,Employing Fusion of Learned and Handcrafted Features for Unconstrained Ear Recognition,"We present an unconstrained ear recognition framework that outperforms state-of-the-art systems in different publicly available image databases. To this end, we developed CNN-based solutions for ear normalization and description, we used well-known handcrafted descriptors, and we fused learned and handcrafted features to improve recognition. We designed a two-stage landmark detector that successfully worked under untrained scenarios. We used the results generated to perform a geometric image normalization that boosted the performance of all evaluated descriptors. Our CNN descriptor outperformed other CNN-based works in the literature, specially in more difficult scenarios. The fusion of learned and handcrafted matchers appears to be complementary as it achieved the best performance in all experiments. The obtained results outperformed all other reported results for the UERC challenge, which contains the most difficult database nowadays.",2018,IET Biom.,1710.07662,10.1049/iet-bmt.2017.0210,https://arxiv.org/pdf/1710.07662.pdf
b08f6c0e6020a551a7f96397fc64e7a85bea42e8,0,,,1,0,1,0,0,0,0,0,0,0,0,Hierarchical temporal graphical model for head pose estimation and subsequent attribute classification in real-world videos,"A hierarchical temporal model is used to estimate head pose in real-world videos.Head pose classification in (un)constrained databases shows superior performance.Proposed model is used to classify facial traits in real-world videos.Trait classification with and without using the estimated pose angle is performed.Facial trait classification using the proposed model show superior performance. Recently, head pose estimation in real-world environments has been receiving attention in the computer vision community due to its applicability to a wide range of contexts. However, this task still remains as an open problem because of the challenges presented by real-world environments. The focus of most of the approaches to this problem has been on estimation from single images or video frames, without leveraging the temporal information available in the entire video sequence. Other approaches frame the problem in terms of classification into a set of very coarse pose bins. In this paper, we propose a hierarchical graphical model that probabilistically estimates continuous head pose angles from real-world videos, by leveraging the temporal pose information over frames. The proposed graphical model is a general framework, which is able to use any type of feature and can be adapted to any facial classification task. Furthermore, the framework outputs the entire pose distribution for a given video frame. This permits robust temporal probabilistic fusion of pose information over the video sequence, and also probabilistically embedding the head pose information into other inference tasks. Experiments on large, real-world video sequences reveal that our approach significantly outperforms alternative state-of-the-art pose estimation methods. The proposed framework is also evaluated on gender and facial hair estimation. By incorporating pose information into the proposed hierarchical temporal graphical mode, superior results are achieved for attribute classification tasks.",2015,Comput. Vis. Image Underst.,,10.1016/j.cviu.2015.03.005,
b0ab28da1f327e65c7e0c76a49faf28840ef6ffd,0,,,0,1,0,0,0,0,0,0,0,0,0,Sliced-Wasserstein Flows: Nonparametric Generative Modeling via Optimal Transport and Diffusions,"By building upon the recent theory that established the connection between implicit generative modeling (IGM) and optimal transport, in this study, we propose a novel parameter-free algorithm for learning the underlying distributions of complicated datasets and sampling from them. The proposed algorithm is based on a functional optimization problem, which aims at finding a measure that is close to the data distribution as much as possible and also expressive enough for generative modeling purposes. We formulate the problem as a gradient flow in the space of probability measures. The connections between gradient flows and stochastic differential equations let us develop a computationally efficient algorithm for solving the optimization problem. We provide formal theoretical analysis where we prove finite-time error guarantees for the proposed algorithm. To the best of our knowledge, the proposed algorithm is the first nonparametric IGM algorithm with explicit theoretical guarantees. Our experimental results support our theory and show that our algorithm is able to successfully capture the structure of different types of data distributions.",2019,ICML,1806.08141,,https://arxiv.org/pdf/1806.08141.pdf
b0f49ada8e9454048faf17f66d5e7520d5e46e98,0,,,0,1,0,0,0,0,0,0,0,0,0,Coherent Semantic Attention for Image Inpainting,"The latest deep learning-based approaches have shown promising results for the challenging task of inpainting missing regions of an image. However, the existing methods often generate contents with blurry textures and distorted structures due to the discontinuity of the local pixels. From a semantic-level perspective, the local pixel discontinuity is mainly because these methods ignore the semantic relevance and feature continuity of hole regions. To handle this problem, we investigate the human behavior in repairing pictures and propose a fined deep generative model-based approach with a novel coherent semantic attention (CSA) layer, which can not only preserve contextual structure but also make more effective predictions of missing parts by modeling the semantic relevance between the holes features. The task is divided into rough, refinement as two steps and we model each step with a neural network under the U-Net architecture, where the CSA layer is embedded into the encoder of refinement step. Meanwhile, we further propose consistency loss and feature patch discriminator to stabilize the network training process and improve the details. The experiments on CelebA, Places2, and Paris StreetView datasets have validated the effectiveness of our proposed methods in image inpainting tasks and can obtain images with a higher quality as compared with the existing state-of-the-art approaches. The codes and pre-trained models will be available at https://github.com/KumapowerLIU/CSA-inpainting.",2019,2019 IEEE/CVF International Conference on Computer Vision (ICCV),1905.12384,10.1109/ICCV.2019.00427,https://arxiv.org/pdf/1905.12384.pdf
b1855683aee9d635252c216acaaec0f661aeb365,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,Activation-Based Weight Significance Criterion for Pruning Deep Neural Networks,"Due to the massive amount of network parameters and great demand for computational resources, large-scale neural networks, especially deep convolutional neural networks (CNNs), can be inconvenient to implement for many real world applications. Therefore, sparsifying deep and densely connected neural networks is becoming a more and more important topic in the computer vision field for addressing these limitations. This paper starts from a very deep CNN trained for face recognition, then explores sparsifying neuron connections for network compression. We propose an activation-based weight significance criterion which estimates the contribution that each weight makes in the activations of the neurons in the next layer, then removes those weights that make least contribution first. A concise but effective procedure is devised for pruning parameters of densely connected neural networks. In this procedure, one neuron is sparsified at a time, and a requested amount of parameters related to this neuron is removed. Applying the proposed method, we greatly compressed the size of a large-scale neural network without causing any loss in recognition accuracy. Furthermore, our experiments show that this procedure can work with different weight significance criterions for different expectations.",2017,ICIG,,10.1007/978-3-319-71589-6_6,
b28d061c0e26b4580f603c1fd919ce0c7a84c731,0,,,1,0,0,0,0,0,0,0,0,0,0,Face value of companies : deep learning for nonverbal communication,"As a side effect of digitalization, a massive amount of unstructured data is generated every day. Unstructured data comprises video, speech, text, and image data, which are easy to interpret for humans but can be challenging for computers. Financial research has been much engaged in recent history with decision-making based on textual or sentiment analysis. Textual analysis is based on the verbal part of communication, but in human interaction on a face-to-face level, nonverbal communication can play an equally important role in supporting a message. The interpretation of emotions in facial expressions is a major component of nonverbal communication. Deep learning is a versatile technique, that is used in numerous applications, providing somewhat cognitive capabilities for machines. This thesis describes how to build a deep convolutional neural network with the ability to detect emotions in faces. Different approaches in deep convolutional model designs are tested and evaluated. The results are then used to evaluate videos of the regular press conference of the European Central Bank between January 2011 and September 2017. This processing step results in emotional-scores of facial expressions from 70 press conferences and more than 200,000 single pictures. It is investigated whether information of nonverbal communication, measured in levels of emotional excitement, can be linked to the movements of the Euro Stoxx 50 index. This ‘face value’ is compared to the value of speech and accompanying research. Using image data from press conferences as source of unstructured data and transferring of nonverbal communication to stock markets are both topics that, to the best of found knowledge, have not yet been focused upon in research.",2017,,,,https://pdfs.semanticscholar.org/b28d/061c0e26b4580f603c1fd919ce0c7a84c731.pdf
b40290a694075868e0daef77303f2c4ca1c43269,0,,,1,0,0,0,0,0,0,0,0,0,0,Combining Local and Global Information for Hair Shape Modeling,"Hair plays an important role in human appearance. However, hair segmentation is still a challenging problem partially due to the lack of an effective model to handle its arbitrary shape variations. In this paper, we present a partbased model, which is robust to hair shape and environment variations. The model combines local and global information to describe the hair shape. The local model is learned by a series of algorithms, including global shape word vocabulary construction, shape word classifier learning and parameter optimization, while the global model which depicts different hair styles is learned using support vector machine (SVM) to configure parts and define potentials for all underlying hair shapes. Experiments performed on a set of consumer images show our algorithm′s capability and robustness to handle hair shape variations and complex environments.",2014,,,,https://pdfs.semanticscholar.org/b402/90a694075868e0daef77303f2c4ca1c43269.pdf
b48b68f52b2ebaa8c7b428e98eafe1953045067f,0,,,0,1,0,0,0,0,0,0,0,0,0,Coevolution of Generative Adversarial Networks,"Generative adversarial networks (GAN) became a hot topic, presenting impressive results in the field of computer vision. However, there are still open problems with the GAN model, such as the training stability and the hand-design of architectures. Neuroevolution is a technique that can be used to provide the automatic design of network architectures even in large search spaces as in deep neural networks. Therefore, this project proposes COEGAN, a model that combines neuroevolution and coevolution in the coordination of the GAN training algorithm. The proposal uses the adversarial characteristic between the generator and discriminator components to design an algorithm using coevolution techniques. Our proposal was evaluated in the MNIST dataset. The results suggest the improvement of the training stability and the automatic discovery of efficient network architectures for GANs. Our model also partially solves the mode collapse problem.",2019,EvoApplications,1912.06172,10.1007/978-3-030-16692-2_32,https://arxiv.org/pdf/1912.06172.pdf
b4a25eafdd9e6c737176b4371e616cd91c8b9c7e,0,,,0,1,0,0,0,0,0,0,0,0,0,Structural Autoencoders Improve Representations for Generation and Transfer,"We study the problem of structuring a learned representation to significantly improve performance without supervision. Unlike most methods which focus on using side information like weak supervision or defining new regularization objectives, we focus on improving the learned representation by structuring the architecture of the model. We propose a self-attention based architecture to make the encoder explicitly associate parts of the representation with parts of the input observation. Meanwhile, our structural decoder architecture encourages a hierarchical structure in the latent space, akin to structural causal models, and learns a natural ordering of the latent mechanisms. We demonstrate how these models learn a representation which improves results in a variety of downstream tasks including generation, disentanglement, and transfer using several challenging and natural image datasets.",2020,ArXiv,2006.07796,,https://arxiv.org/pdf/2006.07796.pdf
b5353d2859e41db83c7e4e37c8f25edb3f833dd3,1,[D25],,0,0,0,0,0,0,0,0,0,1,0,An Iterative Regression Approach for Face Pose Estimation from RGB Images,"This paper presents a iterative optimization method, explicit shape regression, for face pose detection and localization. The regression function is learnt to find out the entire facial shape and minimize the alignment errors. A cascaded learning framework is employed to enhance shape constraint during detection. A combination of a two-level boosted regression, shape indexed features and a correlation-based feature selection method is used to improve the performance. In this paper, we have explain the advantage of ESR for deformable object like face pose estimation and reveal its generic applications of the method. In the experiment, we compare the results with different work and demonstrate the accuracy and robustness in different scenarios.",2017,ArXiv,1709.0317,,https://arxiv.org/pdf/1709.03170.pdf
b64ec3f7a89afdcc021d7a08ca7b775de48cc649,1,[D22],,0,0,0,0,1,0,1,0,0,0,0,Real-Time Face Identification via CNN and Boosted Hashing Forest,"The family of real-time face representations is obtained via Convolutional Network with Hashing Forest (CNHF). We learn the CNN, then transform CNN to the multiple convolution architecture and finally learn the output hashing transform via new Boosted Hashing Forest (BHF) technique. This BHF generalizes the Boosted SSC approach for hashing learning with joint optimization of face verification and identification. CNHF is trained on CASIA-WebFace dataset and evaluated on LFW dataset. We code the output of single CNN with 97% on LFW. For Hamming embedding we get CBHF-200 bit (25 byte) code with 96.3% and 2000-bit code with 98.14% on LFW. CNHF with 2000×7-bit hashing trees achieves 93% rank-1 on LFW relative to basic CNN 89.9% rank-1. CNHF generates templates at the rate of 40+ fps with CPU Core i7 and 120+ fps with GPU GeForce GTX 650.",2016,2016 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),,10.1109/CVPRW.2016.25,http://vislab.ucr.edu/Biometrics16/CVPRW_Vizilter.pdf
b64f8364c21394822bbf337abade00c9b8d5038d,1,"[D18], [D20]",,0,1,0,0,0,0,0,0,0,0,0,Improved Single Sample Per Person Face Recognition via Enriching Intra-Variation and Invariant Features,,2020,,,10.3390/app10020601,
b7bf1fead0b966de955b33b024fe84866be42695,0,,,0,1,0,0,0,0,0,0,0,0,0,C V ] 1 0 N ov 2 01 8 Multi-label Object Attribute Classification using a Convolutional Neural Network,"Objects of different classes can be described using a limited number of attributes such as color, shape, pattern, and texture. Learning to detect object attributes instead of only detecting objects can be helpful in dealing with a priori unknown objects. With this inspiration, a deep convolutional neural network for low-level object attribute classification, called the Deep Attribute Network (DAN), is proposed. Since object features are implicitly learned by object recognition networks, one such existing network is modified and fine-tuned for developing DAN. The performance of DAN is evaluated on the ImageNet Attribute and aPascal datasets. Experiments show that in comparison with state-of-theart methods, the proposed model achieves better results.",2018,,,,https://pdfs.semanticscholar.org/b7bf/1fead0b966de955b33b024fe84866be42695.pdf
b7f290e42dc8369a68367bb0ab171c26d99cbd5e,0,,,1,0,0,0,0,0,0,0,0,0,0,SkData: Data Sets and Algorithm Evaluation Protocols in Python,"Machine learning benchmark data sets come in all shapes and sizes, whereas classification algorithms assume sanitized input, such as (x, y) pairs with vector-valued input x and integer class label y. Researchers and practitioners know all too well how tedious it can be to get from the URL of a new data set to a NumPy ndarray suitable for e.g. pandas or sklearn. The SkData library handles that work for a growing number of benchmark data sets (small and large) so that one-off in-house scripts for downloading and parsing data sets can be replaced with library code that is reliable, community-tested, and documented. The SkData library also introduces an open-ended formalization of training and testing protocols that facilitates direct comparison with published research. This paper describes the usage and architecture of the SkData library. Index Terms—machine learning, cross validation, reproducibility While the neatness of these mathematical abstractions is reflected in the organization of machine learning libraries such as (sklearn), we believe there is a gap in Python's machine learning stack between raw data sets and such neat, abstract interfaces. Data, even when it is provided specifically to test classification algorithms, is seldom provided as (feature, label) pairs. Guidelines regarding standard experiment protocols (e.g. which data to use for training) are expressed informally in web page text if at all. The SkData library consolidates myriad little details of idiosyncratic data processing required to run experiments on standard data sets, and packages them as a library of reusable code. It serves as both a gateway to access a growing list of standard public data sets, and as a framework for expressing precise evaluation protocols that correspond to standard ways of using those data sets. This paper introduces the SkData library ((SkData)) for accessing data sets in Python. SkData provides two levels of interface: 1. It provides low-level idiosyncratic logic for acquir- ing, unpacking, and parsing standard data sets so that they can be loaded into sensible Python data structures.",2013,,,10.25080/MAJORA-8B375195-004,http://conference.scipy.org/proceedings/scipy2013/pdfs/bergstra_skdata.pdf
b824cdb86ed0b5c43d46a9811c170a661b4646e9,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,A test sample oriented two-phase discriminative dictionary learning algorithm for face recognition,"In the field of face recognition, conventional dictionary learning algorithms mainly focus on reconstructing the training samples and cannot directly associate the learning procedure with the test samples. Thus, they may not well represent the test samples and obtain unsatisfactory classification performance. In addition, though different training samples have various contributions to learn a dictionary, conventional dictionary learning algorithms cannot well exploit these contributions. In order to address these problems, we present a test sample oriented two-phase dictionary learning (TSOTP-DL) algorithm for face recognition. In the first phase of the TSOTP-DL algorithm, we use all training samples to provide a linear representation of the test sample, and select K “important” training samples by using the variety of contributions. In the second phase of the TSOTPDL algorithm, a dictionary is learned for the test sample by using the selected K “important” training samples. The TSOTP-DL algorithm utilizes the testing sample to select a subset of the training samples for learning a dictionary, which can reduce the influence of noise. Thus, the training samples are refined according to their contributions to the test sample in our algorithm, and it can improve the discriminative ability of the learned dictionary. In order to further improve the discriminative ability of the learned dictionary, a label embedding of atoms is constructed to encourage the same class training samples to have more similar coding coefficients than different classes. Experiment results demonstrate that our proposed algorithm achieves better classification results than some state-of-the-art dictionary learning and sparse coding algorithms on four public face databases.",2016,Intell. Data Anal.,,10.3233/IDA-150296,
b838de830d9e5e27deeffca0596ad8383eff7b4a,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,Data-Driven Sampling Matrix Boolean Optimization for Energy-Efficient Biomedical Signal Acquisition by Compressive Sensing,"Compressive sensing is widely used in biomedical applications, and the sampling matrix plays a critical role on both quality and power consumption of signal acquisition. It projects a high-dimensional vector of data into a low-dimensional subspace by matrix-vector multiplication. An optimal sampling matrix can ensure accurate data reconstruction and/or high compression ratio. Most existing optimization methods can only produce real-valued embedding matrices that result in large energy consumption during data acquisition. In this paper, we propose an efficient method that finds an optimal Boolean sampling matrix in order to reduce the energy consumption. Compared to random Boolean embedding, our data-driven Boolean sampling matrix can improve the image recovery quality by 9 dB. Moreover, in terms of sampling hardware complexity, it reduces the energy consumption by 4.6× and the silicon area by 1.9× over the data-driven real-valued embedding.",2017,IEEE Transactions on Biomedical Circuits and Systems,,10.1109/TBCAS.2016.2597310,https://ren-fengbo.lab.asu.edu/sites/default/files/07742902.pdf
b923d634c155850db1ab243634335c95207a31db,1,[D18],,1,0,0,0,0,1,0,0,0,0,0,Localized Deep Norm-CNN Structure for Face Verification,"Face verification is still a big challenging problem due to the different image conditions such as expression, pose, and illumination. To address these challenges, we propose a new Deep Leaning structure called Localized Deep-Norm CNN. Our model focuses on finding the correlations of features inside the sub region of each learning face by adding a localized feature normalization layer. The model can recover all the important correlated features of face images. Intuitively, the Localized Deep-Norm CNN model mimics the primary visual context of the learned face image by combining the localized extracted features representations. The local relational face features are extracted and normalized by assigning each sub-block to a local CNN model. Then, the global features are constructed by combining these localized high-level features to one fully connected layer to produce the final feature space of 4608d dimensions. In our model, two different optimization techniques are proposed to optimize the loss functions. The first optimization modifies the SoftMax loss function by using a cosine similarity metric instead of Euclidean inner-product layer. The second optimization is done by combining different loss functions with different metric learning. Our model achieves robustness accuracy of 99.19% in characterizing the similarity of multiple faces which is 0.16% improving on the LFW performance results.",2018,2018 17th IEEE International Conference on Machine Learning and Applications (ICMLA),,10.1109/ICMLA.2018.00010,
ba2dcfbe724e3dab5ccab1229182a05efe59e5d0,0,,,1,0,0,0,0,0,1,0,0,0,0,Subspace Representations and Learning for Visual Recognition,"Subspace Representations and Learning for Visual Recognition Farzad Siyahjani Pervasive and affordable sensor and storage technology enables the acquisition of an ever-rising amount of visual data. The ability to extract semantic information by interpreting, indexing and searching visual data is impacting domains such as surveillance, robotics, intelligence, human-computer interaction, navigation, healthcare, and several others. This further stimulates the investigation of automated extraction techniques that are more efficient, and robust against the many sources of noise affecting the already complex visual data, which is carrying the semantic information of interest. We address the problem by designing novel visual data representations, based on learning data subspace decompositions that are invariant against noise, while being informative for the task at hand. We use this guiding principle to tackle several visual recognition problems, including detection and recognition of human interactions from surveillance video, face recognition in unconstrained environments, and domain generalization for object recognition. By interpreting visual data with a simple additive noise model, we consider the subspaces spanned by the model portion (model subspace) and the noise portion (variation subspace). We observe that decomposing the variation subspace against the model subspace gives rise to the so-called parity subspace. Decomposing the model subspace against the variation subspace instead gives rise to what we name invariant subspace. We extend the use of kernel techniques for the parity subspace. This enables modeling the highly non-linear temporal trajectories describing human behavior, and performing detection and recognition of human interactions. In addition, we introduce supervised low-rank matrix decomposition techniques for learning the invariant subspace for two other tasks. We learn invariant representations for face recognition from grossly corrupted images, and we learn object recognition classifiers that are invariant to the socalled domain bias. Extensive experiments using the benchmark datasets publicly available for each of the three tasks, show that learning representations based on subspace decompositions invariant to the sources of noise lead to results comparable or better than the state-ofthe-art.",2017,,,10.33915/etd.6652,https://pdfs.semanticscholar.org/4622/3080936543ffb84e154bad50b711ae9e8322.pdf
badaab2798fbe4f5621280ea5f0705ea8ad56683,0,,,0,1,0,0,0,0,0,0,0,0,0,Single-Frame Regularization for Temporally Stable CNNs,"Convolutional neural networks (CNNs) can model complicated non-linear relations between images. However, they are notoriously sensitive to small changes in the input. Most CNNs trained to describe image-to-image mappings generate temporally unstable results when applied to video sequences, leading to flickering artifacts and other inconsistencies over time. In order to use CNNs for video material, previous methods have relied on estimating dense frame-to-frame motion information (optical flow) in the training and/or the inference phase, or by exploring recurrent learning structures. We take a different approach to the problem, posing temporal stability as a regularization of the cost function. The regularization is formulated to account for different types of motion that can occur between frames, so that temporally stable CNNs can be trained without the need for video material or expensive motion estimation. The training can be performed as a fine-tuning operation, without architectural modifications of the CNN. Our evaluation shows that the training strategy leads to large improvements in temporal smoothness. Moreover, for small datasets the regularization can help in boosting the generalization performance to a much larger extent than what is possible with naive augmentation strategies.",2019,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),1902.10424,10.1109/CVPR.2019.01143,https://arxiv.org/pdf/1902.10424.pdf
bb97664df153ac563e46ec2233346129cafe601b,0,,,0,1,0,0,0,1,0,0,0,0,0,A study on the use of Boundary Equilibrium GAN for Approximate Frontalization of Unconstrained Faces to aid in Surveillance,"Face frontalization is the process of synthesizing frontal facing views of faces given its angled poses. We implement a generative adversarial network (GAN) with spherical linear interpolation (Slerp) for frontalization of unconstrained facial images. Our special focus is intended towards the generation of approximate frontal faces of the side posed images captured from surveillance cameras. Specifically, the present work is a comprehensive study on the implementation of an auto-encoder based Boundary Equilibrium GAN (BEGAN) to generate frontal faces using an interpolation of a side view face and its mirrored view. To increase the quality of the interpolated output we implement a BEGAN with Slerp. This approach could produce a promising output along with a faster and more stable training for the model. The BEGAN model additionally has a balanced generator-discriminator combination, which prevents mode collapse along with a global convergence measure. It is expected that such an approximate face generation model would be able to replace face composites used in surveillance and crime detection.",2018,ArXiv,1809.05611,,https://arxiv.org/pdf/1809.05611.pdf
bc7799ef388bbdd2a122432affee9b132abed028,0,,,1,0,0,0,0,0,0,0,0,0,0,Towards a practical face recognition system: Robust registration and illumination by sparse representation,"Most contemporary face recognition algorithms work well under laboratory conditions but degrade when tested in less-controlled environments. This is mostly due to the difficulty of simultaneously handling variations in illumination, alignment, pose, and occlusion. In this paper, we propose a simple and practical face recognition system that achieves a high degree of robustness and stability to all these variations. We demonstrate how to use tools from sparse representation to align a test face image with a set of frontal training images in the presence of significant registration error and occlusion. We thoroughly characterize the region of attraction for our alignment algorithm on public face datasets such as Multi-PIE. We further study how to obtain a sufficient set of training illuminations for linearly interpolating practical lighting conditions. We have implemented a complete face recognition system, including a projector-based training acquisition system, in order to evaluate how our algorithms work under practical testing conditions. We show that our system can efficiently and effectively recognize faces under a variety of realistic conditions, using only frontal images under the proposed illuminations as training.",2009,CVPR,,10.1109/CVPR.2009.5206654,
be201c86efdf6f979257b6956518bf9311bbdfaa,0,,,0,1,0,0,0,0,0,0,0,0,0,Imperfect ImaGANation: Implications of GANs Exacerbating Biases on Facial Data Augmentation and Snapchat Selfie Lenses,"Recently, the use of synthetic data generated by GANs has become a popular method to do data augmentation for many applications. While practitioners celebrate this as an economical way to obtain synthetic data for training data-hungry machine learning models, it is not clear that they recognize the perils of such an augmentation technique when applied to an already-biased dataset. Although one expects GANs to replicate the distribution of the original data, in real-world settings with limited data and finite network capacity, GANs suffer from mode collapse. Especially when this data is coming from online social media platforms or the web which are never balanced. In this paper, we show that in settings where data exhibits bias along some axes (eg. gender, race), failure modes of Generative Adversarial Networks (GANs) exacerbate the biases in the generated data. More often than not, this bias is unavoidable; we empirically demonstrate that given input of a dataset of headshots of engineering faculty collected from 47 online university directory webpages in the United States is biased toward white males, a state-of-the-art (unconditional variant of) GAN ""imagines"" faces of synthetic engineering professors that have masculine facial features and white skin color (inferred using human studies and a state-of-the-art gender recognition system). We also conduct a preliminary case study to highlight how Snapchat's explosively popular ""female"" filter (widely accepted to use a conditional variant of GAN), ends up consistently lightening the skin tones in women of color when trying to make face images appear more feminine. Our study is meant to serve as a cautionary tale for the lay practitioners who may unknowingly increase the bias in their training data by using GAN-based augmentation techniques with web data and to showcase the dangers of using biased datasets for facial applications.",2020,ArXiv,2001.09528,,https://arxiv.org/pdf/2001.09528.pdf
bef416fd2e16bf7215eca7394ad1581f7caa8250,0,,,0,1,0,0,0,0,0,0,0,0,0,Deep Learning for Image Super-resolution: A Survey,"Image Super-Resolution (SR) is an important class of image processing techniques to enhance the resolution of images and videos in computer vision. Recent years have witnessed remarkable progress of image super-resolution using deep learning techniques. In this survey, we aim to give a survey on recent advances of image super-resolution techniques using deep learning approaches in a systematic way. In general, we can roughly group the existing studies of SR techniques into three major categories: supervised SR, unsupervised SR, and domain-specific SR. In addition, we also cover some other important issues, such as publicly available benchmark datasets and performance evaluation metrics. Finally, we conclude this survey by highlighting several future directions and open issues which should be further addressed by the community in the future.",2020,IEEE transactions on pattern analysis and machine intelligence,1902.06068,10.1109/TPAMI.2020.2982166,https://arxiv.org/pdf/1902.06068.pdf
c0e78d1bdc59fb076fbf57eb89bb5a83313e9f66,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,Noise-robust dictionary learning with slack block-Diagonal structure for face recognition,"Abstract Strict ‘0-1’ block-diagonal structure has been widely used for learning structured representation in face recognition problems. However, it is questionable and unreasonable to assume the within-class representations are the same. To circumvent this problem, in this paper, we propose a slack block-diagonal (SBD) structure for representation where the target structure matrix is dynamically updated, yet its blockdiagonal nature is preserved. Furthermore, in order to depict the noise in face images more precisely, we propose a robust dictionary learning algorithm based on mixed-noise model by utilizing the above SBD structure (SBD2L). SBD2L considers that there exists two forms of noise in data which are drawn from Laplacian and Gaussion distribution, respectively. Moreover, SBD2L introduces a low-rank constraint on the representation matrix to enhance the dictionary’s robustness to noise. Extensive experiments on four benchmark databases show that the proposed SBD2L can achieve better classification results than several state-of-the-art dictionary learning methods.",2020,Pattern Recognit.,,10.1016/j.patcog.2019.107118,
