paperId,cites D1,cites D2,cites D3,title,abstract,year,venue,arxivId,doi,pdfUrl
e0333869f6d12ae6396c7ee914750bb613ff4014,1,0,0,Long-Term Action Dependence-Based Hierarchical Deep Association for Multi-Athlete Tracking in Sports Videos,"Tracking multiple athletes in sports videos is a very challenging Multi-Object Tracking (MOT) task, as athletes generally share high similarity in appearance with large deformations. In this paper, unlike the existing hand-crafted solutions, we propose a novel and effective approach to this issue, which hierarchically associates detections of the same identity through discriminative and robust deep features. First, in detection association, we make use of athlete appearances and poses instead of traditional position cues to generate short tracklets for better initialization. Second, in tracklet association, a new deep architecture, namely Siamese Tracklet Affinity Networks (STAN), is presented, which is able to bi-directionally simulate the unseen dynamics of actions, comprehensively models the long-term action dependences, and sequentially estimates their affinity. Such hierarchical association is finally solved as a minimum-cost network flow problem. We extensively evaluate the proposed approach on the APIDIS, NCAA Basketball and VolleyTrack (newly collected) databases, and the experimental results show its advantages.",2020,IEEE Transactions on Image Processing,,10.1109/TIP.2020.3009034,
e04898b25857e2f232c82011ce95e974d6354d78,1,0,0,Spatial-Temporal Omni-Scale Feature Learning for Person Re-Identification,"State-of-the-art person re-identification (ReID) models use Convolutional Neural Networks (CNN) for feature extraction and comparison. Often these models fail to recognize all the intra- and inter-class variations that emerge in person ReID, making it harder to discriminate between data subjects. In this paper we seek to reduce these problems and improve performance by combining two state-of-the-art models. We use the Omni-Scale Network (OSNet) as our CNN to test the Market1501 and DukeMTMC-ReID datasets for person ReID. To fully utilize the potential of these datasets, we apply the spatialtemporal constraint which extracts the camera ID and timestamp from each image to form a distribution. We combine these two methods to create a hybrid model titled Spatial-Temporal OmniScale Network (st-OSNet). Our model attains a Rank-1 (R1) accuracy of 98.2% and mean average precision (mAP) of 92.7% for the Market1501 dataset. For the DukeMTMC-reID dataset our model achieves 94.3% R1 and 86.1% mAP, hereby surpassing the results of OSNet by a large margin for both datasets (94.3%, 86.4%, 88.4%, 76.1%, respectively).",2020,2020 8th International Workshop on Biometrics and Forensics (IWBF),,10.1109/IWBF49977.2020.9107966,
e070d25182ab02fa937543e99dd1e4ac812719f3,0,1,0,FM2u-Net: Face Morphological Multi-Branch Network for Makeup-Invariant Face Verification,"It is challenging in learning a makeup-invariant face verification model, due to (1) insufficient makeup/non-makeup face training pairs, (2) the lack of diverse makeup faces, and (3) the significant appearance changes caused by cosmetics. To address these challenges, we propose a unified Face Morphological Multi-branch Network (FMMu-Net) for makeup-invariant face verification, which can simultaneously synthesize many diverse makeup faces through face morphology network (FM-Net) and effectively learn cosmetics-robust face representations using attention-based multi-branch learning network (AttM-Net). For challenges (1) and (2), FM-Net (two stacked auto-encoders) can synthesize realistic makeup face images by transferring specific regions of cosmetics via cycle consistent loss. For challenge (3), AttM-Net, consisting of one global and three local (task-driven on two eyes and mouth) branches, can effectively capture the complementary holistic and detailed information. Unlike DeepID2 which uses simple concatenation fusion, we introduce a heuristic method AttM-FM, attached to AttM-Net, to adaptively weight the features of different branches guided by the holistic information. We conduct extensive experiments on makeup face verification benchmarks (M-501, M-203, and FAM) and general face recognition datasets (LFW and IJB-A). Our framework FMMu-Net achieves state-of-the-art performances.",2020,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,10.1109/cvpr42600.2020.00577,https://pdfs.semanticscholar.org/e070/d25182ab02fa937543e99dd1e4ac812719f3.pdf
e07360c751636a8beec13d9662e81f3f87caf5e7,1,1,0,Feature mask network for person re-identification,"Abstract Person re-identification aims at establishing the identity of a pedestrian from a gallery that contains images of people obtained from a multi-camera system, which has many applications in video surveillance for public security and safety. Many challenges such as occlusions, drastic lighting and pose variations across the camera views, and noise make this task highly challenging. While most approaches focus on learning features and metrics to derive better representations, we hypothesize that both local and global contextual cues are crucial for an accurate identity matching. To this end, we propose a Feature Mask Network (FMN) that takes advantage of ResNet high-level features to predict a feature map mask and then imposes it on the low-level features to dynamically re-weight different object parts for a complementary feature representation. This serves as an attention mechanism by allowing the network to focus on local details selectively. We frame the network training as a multi-task objective optimization, which further improves the learned feature descriptions. We conduct experiments on Market-1501, DukeMTMC-reID and CUHK03 datasets, where the proposed approach respectively achieves significant improvements and competitive results when compared to the state-of-the-art.",2020,Pattern Recognit. Lett.,,10.1016/J.PATREC.2019.02.015,
e0747adcb8853e5deea4c093da5d1c59b8f7b04e,1,0,0,Improved Mutual Mean-Teaching for Unsupervised Domain Adaptive Re-ID,"In this technical report, we present our submission to the VisDA Challenge in ECCV 2020 and we achieved one of the top-performing results on the leaderboard. Our solution is based on Structured Domain Adaptation (SDA) and Mutual Mean-Teaching (MMT) frameworks. SDA, a domain-translation-based framework, focuses on carefully translating the source-domain images to the target domain. MMT, a pseudo-label-based framework, focuses on conducting pseudo label refinery with robust soft labels. Specifically, there are three main steps in our training pipeline. (i) We adopt SDA to generate source-to-target translated images, and (ii) such images serve as informative training samples to pre-train the network. (iii) The pre-trained network is further fine-tuned by MMT on the target domain. Note that we design an improved MMT (dubbed MMT+) to further mitigate the label noise by modeling inter-sample relations across two domains and maintaining the instance discrimination. Our proposed method achieved 74.78% accuracies in terms of mAP, ranked the 2nd place out of 153 teams.",2020,ArXiv,2008.10313,,https://arxiv.org/pdf/2008.10313.pdf
e095b62847324a4b48c4457f990a07ce6b85f641,1,1,1,Self-Similarity Grouping: A Simple Unsupervised Cross Domain Adaptation Approach for Person Re-Identification,"Domain adaptation in person re-identification (re-ID) has always been a challenging task. In this work, we explore how to harness the similar natural characteristics existing in the samples from the target domain for learning to conduct person re-ID in an unsupervised manner. Concretely, we propose a Self-similarity Grouping (SSG) approach, which exploits the potential similarity (from the global body to local parts) of unlabeled samples to build multiple clusters from different views automatically. These independent clusters are then assigned with labels, which serve as the pseudo identities to supervise the training process. We repeatedly and alternatively conduct such a grouping and training process until the model is stable. Despite the apparent simplify, our SSG outperforms the state-of-the-arts by more than 4.6% (DukeMTMC→Market1501) and 4.4% (Market1501→DukeMTMC) in mAP, respectively. Upon our SSG, we further introduce a clustering-guided semisupervised approach named SSG ++ to conduct the one-shot domain adaption in an open set setting (i.e. the number of independent identities from the target domain is unknown). Without spending much effort on labeling, our SSG ++ can further promote the mAP upon SSG by 10.7% and 6.9%, respectively. Our Code is available at: https://github.com/OasisYang/SSG .",2019,2019 IEEE/CVF International Conference on Computer Vision (ICCV),,10.1109/ICCV.2019.00621,
e0c5f3e40c8b6ab4c0ca70c1cdd4518a78a9fc63,0,0,1,Consistent Cross-view Matching for Unsupervised Person Re-identification,,2019,ArXiv,,,
e0db189e68e3b008836940d7e6971b3f718d2a10,0,1,0,Generating Person Images with Appearance-aware Pose Stylizer,"Generation of high-quality person images is challenging, due to the sophisticated entanglements among image factors, e.g., appearance, pose, foreground, background, local details, global structures, etc. In this paper, we present a novel end-to-end framework to generate realistic person images based on given person poses and appearances. The core of our framework is a novel generator called Appearance-aware Pose Stylizer (APS) which generates human images by coupling the target pose with the conditioned person appearance progressively. The framework is highly flexible and controllable by effectively decoupling various complex person image factors in the encoding phase, followed by re-coupling them in the decoding phase. In addition, we present a new normalization method named adaptive patch normalization, which enables region-specific normalization and shows a good performance when adopted in person image generation model. Experiments on two benchmark datasets show that our method is capable of generating visually appealing and realistic-looking results using arbitrary image and pose inputs.",2020,IJCAI,2007.09077,10.24963/ijcai.2020/87,https://arxiv.org/pdf/2007.09077.pdf
e14432ee3fe3ae41c8724349f88f28f59dc9a69c,0,1,0,Beyond Scalar Neuron: Adopting Vector-Neuron Capsules for Long-Term Person Re-Identification,"Current person re-identification (re-ID) works mainly focus on the short-term scenario where a person is less likely to change clothes. However, in the long-term re-ID scenario, a person has a great chance to change clothes. A sophisticated re-ID system should take such changes into account. To facilitate the study of long-term re-ID, this paper introduces a large-scale re-ID dataset called “Celeb-reID” to the community. Unlike previous datasets, the same person can change clothes in the proposed Celeb-reID dataset. Images of Celeb-reID are acquired from the Internet using street snap-shots of celebrities. There is a total of 1,052 IDs with 34,186 images making Celeb-reID being the largest long-term re-ID dataset so far. To tackle the challenge of cloth changes, we propose to use vector-neuron (VN) capsules instead of the traditional scalar neurons (SN) to design our network. Compared with SN, one extra-dimensional information in VN can perceive cloth changes of the same person. We introduce a well-designed ReIDCaps network and integrate capsules to deal with the person re-ID task. Soft Embedding Attention (SEA) and Feature Sparse Representation (FSR) mechanisms are adopted in our network for performance boosting. Experiments are conducted on the proposed long-term re-ID dataset and two common short-term re-ID datasets. Comprehensive analyses are given to demonstrate the challenge exposed in our datasets. Experimental results show that our ReIDCaps can outperform existing state-of-the-art methods by a large margin in the long-term scenario. The new dataset and code will be released to facilitate future researches.",2020,IEEE Transactions on Circuits and Systems for Video Technology,,10.1109/TCSVT.2019.2948093,
e1af55ad7bb26e5e1acde3ec6c5c43cffe884b04,1,1,0,Person Re-identification by Mid-level Attribute and Part-based Identity Learning,"Existing deep models using attributes usually take global features for identity classification and attribute recognition. However, some attributes exist in local position, such as a hat and shoes, therefore global feature alone is insufficient for person representation. In this work, we propose to use the attribute recognition as an auxiliary task for person re-identification. The attributes are recognised from the local regions of mid-level layers. Besides, we extract local features and global features from a high-level layer for identity classification. The mid-level attribute learning improves the discrimination of high-level features, and the local feature is complementary to the global feature. We report competitive results on two large-scale person re-identification benchmarks, Market-1501 and DukeMTMC-reID datasets, which demonstrate the effectiveness of the proposed method.",2018,ACML,,,https://pdfs.semanticscholar.org/e1af/55ad7bb26e5e1acde3ec6c5c43cffe884b04.pdf
e1afb6a7f1e3be34a8fbc5b060f34c3946c678ad,1,1,0,MHSA-Net: Multi-Head Self-Attention Network for Occluded Person Re-Identification,"This paper presents a novel person re-identification model, named Multi-Head Self-Attention Network (MHSA-Net), to prune unimportant information and capture key local information from person images. MHSA-Net contains two main novel components: Multi-Head Self-Attention Branch (MHSAB) and Attention Competition Mechanism (ACM). The MHSAM adaptively captures key local person information, and then produces effective diversity embeddings of an image for the person matching. The ACM further helps filter out attention noise and non-key information. Through extensive ablation studies, we verified that the Structured Self-Attention Branch and Attention Competition Mechanism both contribute to the performance improvement of the MHSA-Net. Our MHSA-Net achieves state-of-the-art performance especially on images with occlusions. We have released our models (and will release the source codes after the paper is accepted) on this https URL.",2020,ArXiv,2008.04015,,https://arxiv.org/pdf/2008.04015.pdf
e207f7d2f08286465c7f6ea51483d12ea8195fb9,0,0,1,Unsupervised Person Re-Identification Using Multi-Branch Feature Compensation Network and Link-Based Cluster Dissimilarity Metric,"Feature extraction and label estimation are critical in unsupervised person re-identification (re-ID). Most previous works focus on acquiring high-layer semantic features and reckon without the lower-layer details lost in the learning process, which causes the extracted features to be less comprehensive and may degrade re-ID performance. Therefore in this paper, a Multi-branch Feature Compensation Network (MFC-Net) is developed in which the significant parts of lower-layer features are learned and fused with high-layer feature as compensation. Moreover, to accurately conduct label estimation through applying hierarchical clustering on individual samples, a Link-based Cluster Dissimilarity Metric (LCDM) is proposed to discover the inner correlation between clusters. These two methods are later integrated as a MFC-LCDM scheme to improve unsupervised re-ID performance. Extensive experiments on large-scale image-based and video-based datasets ulteriorly demonstrate the superiority and effectiveness of MFC-LCDM.",2020,"ICASSP 2020 - 2020 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",,10.1109/ICASSP40776.2020.9053719,
e278218ba1ff1b85d06680e99b08e817d0962dab,1,0,0,Tracking Persons-of-Interest via Unsupervised Representation Adaptation,"Multi-face tracking in unconstrained videos is a challenging problem as faces of one person often can appear drastically different in multiple shots due to significant variations in scale, pose, expression, illumination, and make-up. Existing multi-target tracking methods often use low-level features which are not sufficiently discriminative for identifying faces with such large appearance variations. In this paper, we tackle this problem by learning discriminative, video-specific face representations using convolutional neural networks (CNNs). Unlike existing CNN-based approaches which are only trained on large-scale face image datasets offline, we automatically generate a large number of training samples using the contextual constraints for a given video, and further adapt the pre-trained face CNN to the characters in the specific videos using discovered training samples. The embedding feature space is fine-tuned so that the Euclidean distance in the space corresponds to the semantic face similarity. To this end, we devise a symmetric triplet loss function which optimizes the network more effectively than the conventional triplet loss. With the learned discriminative features, we apply an EM clustering algorithm to link tracklets across multiple shots to generate the final trajectories. We extensively evaluate the proposed algorithm on two sets of TV sitcoms and YouTube music videos, analyze the contribution of each component, and demonstrate significant performance improvement over existing techniques.",2019,International Journal of Computer Vision,1710.02139,10.1007/s11263-019-01212-1,https://arxiv.org/pdf/1710.02139.pdf
e2a687602d288dddcafc8240aae72d64288e56c4,1,1,0,Camera viewpoint learning for person reidentification,"Abstract. Camera viewpoint has a great influence on reidentification (re-ID) for its diversity. However, there are few methods in response to it, which limits the development of the re-ID community. We analyze the influence of camera viewpoint on re-ID to obtain both visualization and quantitative results, indicating the potential to solve this problem. On this basis, we propose mean and variance loss function (MVL) and camera ID classifier (CIC). MVL reduces the gap among the mean and variance of the feature vectors of images acquired by different cameras, so that the distribution of image feature vectors under different cameras is similar. CIC filters out the images, which have the same camera id with the query to avoid recognition interference. The experiments are conducted on Market1501 and DukeMTMC-reID datasets. We show that MVL and CIC can mitigate the negative impact of the camera viewpoint for re-ID and further improve the accuracy of re-ID. In the Market1501 dataset, rank-1 [mean average precision score (mAP)] accuracy is improved from 88.1 (71.1) % to 90.0 (73.9) % for ResNet-50. In the DukeMTMC-reID dataset, rank-1 (mAP) accuracy is improved from 77.0 (58.9) % to 83.9 (64.1) % for ResNet-50.",2019,J. Electronic Imaging,,10.1117/1.JEI.28.6.063016,
e2ab6439b46334b9e5a99a271f641ef4b9f05eb8,0,1,0,Pedestrian re-Identification Based on Tree Branch Network with Local and Global Learning,"Deep part-based methods in recent literature have revealed the great potential of learning local part-level representation for pedestrian image in the task of person re-identification. However, global features that capture discriminative holistic information of human body are usually ignored or not well exploited. This motivates us to investigate joint learning global and local features from pedestrian images. Specifically, in this work, we propose a novel framework termed tree branch network (TBN) for person re-identification. Given a pedestrain image, the feature maps generated by the backbone CNN, are partitioned recursively into serveral pieces, each of which is followed by a bottleneck structure that learns finer-grained features for each level in the hierarchical tree-like framework. In this way, represenations are learned in a coarse-to-fine manner and finally assembled to produce more discriminative image descriptions. Experimental results demonstrate the effectiveness of the global and local feature learning method in the proposed TBN framework. We also show significant improvement in performance over state-of-the-art methods on three public benchmarks: Market-1501, CUHK-03 and DukeMTMC.",2019,2019 IEEE International Conference on Multimedia and Expo (ICME),1904.00355,10.1109/ICME.2019.00125,http://jultika.oulu.fi/files/nbnfi-fe202002195917.pdf
e2e5236d6feb07556c4910cfabee4c371c3e2788,1,0,0,FGAGT: Flow-Guided Adaptive Graph Tracking,"Multi-object tracking (MOT) has always been a very important research direction in computer vision and has great applications in autonomous driving, video object behavior prediction, traffic management, and accident prevention. Recently, some methods have made great progress on MOT, such as CenterTrack, which predicts the trajectory position based on optical flow then tracks it, and FairMOT, which uses higher resolution feature maps to extract Re-id features. In this article, we propose the FGAGT tracker. Different from FairMOT, we use Pyramid Lucas Kanade optical flow method to predict the position of the historical objects in the current frame, and use ROI Pooling\cite{He2015} and fully connected layers to extract the historical objects' appearance feature vectors on the feature maps of the current frame. Next, input them and new objects' feature vectors into the adaptive graph neural network to update the feature vectors. The adaptive graph network can update the feature vectors of the objects by combining historical global position and appearance information. Because the historical information is preserved, it can also re-identify the occluded objects. In the training phase, we propose the Balanced MSE LOSS to balance the sample distribution. In the Inference phase, we use the Hungarian algorithm for data association. Our method reaches the level of state-of-the-art, where the MOTA index exceeds FairMOT by 2.5 points, and CenterTrack by 8.4 points on the MOT17 dataset, exceeds FairMOT by 7.2 points on the MOT16 dataset.",2020,ArXiv,,,
e2e833dc94a34c75c629cbb292c790e55bbab295,0,1,0,Deep adversarial data augmentation with attribute guided for person re-identification,"Person re-identification (Re-ID) is aimed at matching the identity class of pedestrian image across multiple different camera views. Most existing Re-ID methods rely on learning model from labeled pairwise training data. This leads to poor scalability and usability due to the lack of mass identity labeling of images for every camera pairs. In this paper, we address this problem by proposing a deep adversarial learning approach capable of generating images for person Re-ID. Specifically, we propose a deep adversarial data augmentation method with attribute (DADAA) which generates various person images by generative adversarial augmentation. The mid-level attribute information is integrated into the proposed DADAA, which is formulated as learning a one-to-many mapping from labeled source dataset to a large-scale target dataset for increasing data diversity against overfitting. Extensive comparative evaluations show that the DADAA method significantly improves the performance of person Re-ID and validate the superiority of this DADAA method over some state-of-the-art methods on Market-1501 and DukeMTMC-ReID.",2019,,,10.1007/S11760-019-01523-3,
e2e9b1224786aac104916979f47c26d7010ed9cc,0,1,0,Unsupervised Person Re-identification Based on Clustering and Domain-Invariant Network,"Person re-identification (Re-ID) is a task which aims to determine whether a pedestrian in a camera has emerged in other cameras. Earlier works stress importance of the supervised learning methods, however, creating labels by hand is too slow and expensive. Hence, supervised methods are always limited in real-world applications. To address the problem, we propose a novel domain adaptation framework for unsupervised person Re-ID. First, target data are clustered and selected to add relative reliable supervised information for target domain. Second, a novel domain adaptive network is designed to decompose the representations to person-related and domain-related part. The former aims at learning domain-invariant and discriminative representation by a adversarial loss and a Re-ID loss with the label smoothing regularization. And the latter further improve a model’s ability of extracting domain-invariant features by separating the domain unique features. What’s more, during learning representation for target domain, a labeled source data not only is utilized to initialize the model but also participate in the training as a beneficial supervision information to generalize the Re-ID model. Experimental results on Market-1501 and DukeMTMC-reID evidence the superior performance of the proposed model over state-of-the-art methods.",2019,ICIG,,10.1007/978-3-030-34113-8_43,
e2ea99701ca3fed6c4b118ef9c24ec33a7e116a6,0,0,1,A Temporal Attentive Approach for Video-Based Pedestrian Attribute Recognition,"In this paper, we first tackle the problem of pedestrian attribute recognition by video-based approach. The challenge mainly lies in spatial and temporal modeling and how to integrating them for effective and dynamic pedestrian representation. To solve this problem, a novel multi-task model based on the conventional neural network and temporal attention strategy is proposed. Since publicly available dataset is rare, two new large-scale video datasets with expanded attribute definition are presented, on which the effectiveness of both video-based pedestrian attribute recognition methods and the proposed new network architecture is well demonstrated. The two datasets are published on this http URL.",2019,PRCV,,10.1007/978-3-030-31723-2_18,
e307c6635472d3d1e512af6e20f2e56c95937bb7,0,1,0,Semi-Supervised Bayesian Attribute Learning for Person Re-Identification,"Person re-identification (re-ID) tasks aim to identify the same person in multiple images captured from non-overlapping camera views. Most previous re-ID studies have attempted to solve this problem through either representation learning or metric learning, or by combining both techniques. Representation learning relies on the latent factors or attributes of the data. In most of these works, the dimensionality of the factors/attributes has to be manually determined for each new dataset. Thus, this approach is not robust. Metric learning optimizes a metric across the dataset to measure similarity according to distance. However, choosing the optimal method for computing these distances is data dependent, and learning the appropriate metric relies on a sufficient number of pair-wise labels. To overcome these limitations, we propose a novel algorithm for person re-ID, called semi-supervised Bayesian attribute learning. We introduce an Indian Buffet Process to identify the priors of the latent attributes. The dimensionality of attributes factors is then automatically determined by nonparametric Bayesian learning. Meanwhile, unlike traditional distance metric learning, we propose a reidentification probability distribution to describe how likely it is that a pair of images contains the same person. This technique relies solely on the latent attributes of both images. Moreover, pair-wise labels that are not known can be estimated from pair-wise labels that are known, making this a robust approach for semi-supervised learning. Extensive experiments demonstrate the superior performance of our algorithm over several state-of-the-art algorithms on small-scale datasets and comparable performance on large-scale re-ID datasets.",2018,AAAI,,,
e3b5e25196973a6487fe4de6c69fad762d2fb74e,0,1,0,Regularization in deep neural networks,"Regularization in Deep Neural Networks by Guoliang Kang Recent years have witnessed the great success of deep learning. As the deep architecture becomes larger and deeper, it is easy to overfit to relatively small amount of data. Regularization has proved to be an effective way to reduce overfitting in traditional statistical learning area. In the context of deep learning, some special design is required to regularize their training process. Generally, we firstly proposed a new regularization technique named “Shakeout” to improve the generalization ability of deep neural networks beyond Dropout, via introducing a combination of L0, L1, and L2 regularization effect into the network training. Then we considered the unsupervised domain adaptation setting where the source domain data is labeled and the target domain data is unlabeled. We proposed “deep adversarial attention alignment” to regularize the behavior of the convolutional layers. Such regularization reduces the domain shift existing at the start in the convolutional layers which has been ignored by previous works and leads to superior adaptation results. Dissertation directed by Professor Yi Yang Center of AI, School of Software",2019,,,,https://opus.lib.uts.edu.au/bitstream/10453/133295/2/02Whole.pdf
e3cb1c45e41b19d5d4de1f7e2fc97c85e48ae85f,1,1,0,Generative Model for Person Re-Identification: A Review,"Person re-identification (re-ID) could automatically match the same pedestrian across multiple cameras. In this paper, we review three kinds of person re-ID methods with the generative model and comprehensively analyze the applications of the generative model. We perform comparison experiments to verify the performance of the generative model on DukeMTMC-reID, and reveal the generative model could produce meaningful training samples and learn more discriminative features for person re-ID.",2019,CSPS,,10.1007/978-981-13-9409-6_174,
e3cc5d86b2032d01c1b40de0da3b7f4458c9c0ee,1,0,0,Globally Consistent Multi-People Tracking using Motion Patterns,"Many state-of-the-art approaches to people tracking rely on detecting them in each frame independently, grouping detections into short but reliable trajectory segments, and then further grouping them into full trajectories. This grouping typically relies on imposing local smoothness constraints but almost never on enforcing more global constraints on the trajectories. In this paper, we propose an approach to imposing global consistency by first inferring behavioral patterns from the ground truth and then using them to guide the tracking algorithm. When used in conjunction with several state-of-the-art algorithms, this further increases their already good performance. Furthermore, we propose an unsupervised scheme that yields almost similar improvements without the need for ground truth.",2016,ArXiv,1612.00604,,https://arxiv.org/pdf/1612.00604.pdf
e3f522413a7ba6d249eaec0f806eacda61f16253,0,1,0,Multi-scale Spatial-temporal Network for Person Re-identification,"Video-based person re-identification (ReID) is an important task, which has received much attention in recent years due to its efficiency in the field of surveillance. Researchers have employed many effective approaches for video-based person ReID, but there are still two problems. Firstly, the same pedestrian in the video sequences differs in size. Secondly, traditional RNNs can only process one-dimension features, which are not suitable for dealing with video sequences. To solve above problems, we propose a new network called Multi-scale Spatial-Temporal Network (MSTN), which combines multi-scale feature extractor and CLSTM together to tackle the discrepant sizes of pedestrians and extract more representative temporal information for the video sequences. We conduct the experiments on the iLIDS-VID, PRID-2011 and MARS datasets, and our approach outperforms state-of-the-art methods by a large margin.",2019,"ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",,10.1109/ICASSP.2019.8683716,https://sigport.org/sites/default/files/docs/last_version1_1.pdf
e403977752c3da58f5f534180df0f5e3690b5510,1,1,0,Multi-task network based pedestrian re-identification,"Person re-identification is widely regarded as an image retrieval problem. Given a pedestrian-of-interest (query) image in one camera, the person re-identification system aims to identify the pictures of the same person from an image pool (gallery). Due to the differences in camera pixels, pose, illumination, occlusion, and intra-class variations across different cameras, the task of person re-identification remained challenging to the community of computer vision scientists. In this paper, we propose a multi-task network, based on a uniform partition network, which computes the identification loss and verification loss of two input images simultaneously. Given a pair of images as input, the system predicts the identities of the two input images and outputs a similarity score at the same time, to indicate whether they belong to the same identity or not. To get more fine-grained part-level features, we adopted the part-based convolutional baseline network for feature extraction of each input image and output a convolutional descriptor consisting of six local features. Our model achieved 81.19% mAP and 93.34% rank-1 accuracy on Market-1501 datasets. It also achieved 72.12% mAP and 85.59% rank-1 accuracy on DukeMTMC-reID. Comparing them with those of state-of-the-art, our model outperformed the state-of-the-art by a margin of 3.79% mAP, 1.03% rank-1, and 6.02% mAP, 3.79% rank-1 on Market-1501 and DukeMTMC-reID, respectively.",2019,2019 6th International Conference on Systems and Informatics (ICSAI),,10.1109/ICSAI48974.2019.9010442,
e42e7735f94a8f498ef0bf790ab43a668f904848,1,0,0,Low-Latency Detec on and Tracking of Aircra in Very High-Resolu on Video Feeds,"Applying machine learning techniques for real-time detection and tracking of objects in very high-resolution video is a problem that has not been extensively studied. In this thesis, the practical uses of object detection for airport remote towers are explored. We present a Kalman filter-based tracking framework for low-latency aircraft tracking in very high-resolution video streams. The object detector is trained and tested on a dataset containing 3000 labelled images of aircraft taken at Swedish airports, reaching an mAP of 90.91% with an average IoU of 89.05% on the test set. The tracker is benchmarked on remote tower video footage from Örnsköldsvik and Sundsvall using slightly modified variants of the MOT-CLEAR and ID metrics for multiple object trackers, obtaining an IDF1 score of 91.9%, and a MOTA score of 83.3%. The prototype runs the tracking pipeline on seven high resolution cameras simultaneously at 10 Hz on a single thread, suggesting large potential speed gains being attainable through parallelization.",2018,,,,http://liu.diva-portal.org/smash/get/diva2:1222527/FULLTEXT01.pdf
e444727b8daa0040ae4eb59f1d059123547e52c7,0,1,0,Part-Based Enhanced Super Resolution Network for Low-Resolution Person Re-Identification,"Person re-identification (REID) is an important task in video surveillance and forensics applications. Many previous works often build models on the assumption that they have same resolution cross different camera views, while it is divorced from reality. To increase the adaptability of person REID models, this paper focuses on the low-resolution person REID task to relax the impractical assumption when traditional low-resolution person REID models are under pixel-to-pixel supervision in low and high resolution pedestrian image pairs. In addition, they are easily influenced by the global background, illumination or pose variations across camera views. Therefore, we propose a Part-based Enhanced Super Resolution (PESR) network by employing a part division strategy and an enhanced generative adversarial network to boost the unpaired pedestrian image super resolution process. Specifically, the part-based super resolution network transforms low resolution image in probe into high resolution without any pixel-to-pixel supervision and the part-based synthetic feature extractor module can learn discriminative pedestrian feature representation for the generated high resolution images, which employ a part feature connection loss as constraint to conduct matching for person re-identification. Furthermore, evaluations on four public person REID datasets demonstrate the advantages of our method over the state-of-the-art ones.",2020,IEEE Access,,10.1109/ACCESS.2020.2971612,https://ieeexplore.ieee.org/ielx7/6287639/8948470/08984370.pdf
e533a0a5d8d6d2a717048370d279fd63d027604c,1,0,1,A Flow-Guided Mutual Attention Network for Video-Based Person Re-Identification,"Person Re-Identification (ReID) is a challenging problem in many video analytics and surveillance applications, where a person's identity must be associated across a distributed non-overlapping network of cameras. Video-based person ReID has recently gained much interest because it allows capturing discriminant spatio-temporal information from video clips that is unavailable for image-based ReID. Despite recent advances, deep learning (DL) models for video ReID often fail to leverage this information to improve the robustness of feature representations. In this paper, the motion pattern of a person is explored as an additional cue for ReID. In particular, a flow-guided Mutual Attention network is proposed for fusion of image and optical flow sequences using any 2D-CNN backbone, allowing to encode temporal information along with spatial appearance information. Our Mutual Attention network relies on the joint spatial attention between image and optical flow features maps to activate a common set of salient features across them. In addition to flow-guided attention, we introduce a method to aggregate features from longer input streams for better video sequence-level representation. Our extensive experiments on three challenging video ReID datasets indicate that using the proposed Mutual Attention network allows to improve recognition accuracy considerably with respect to conventional gated-attention networks, and state-of-the-art methods for video-based person ReID.",2020,,2008.03788,,https://arxiv.org/pdf/2008.03788.pdf
e542a578af706862dd99af178f31a9e0ea260dc9,0,1,0,THE PURDUE UNIVERSITY GRADUATE SCHOOL STATEMENT OF DISSERTATION APPROVAL,"Kim, Daesung PhD, Purdue University, August 2019. Stability for Functional and Geometric Inequalities and a Stochastic Representation of Fractional Integrals and Nonlocal Operators. Major Professor: Rodrigo Bañuelos. The dissertation consists of two research topics. The first research direction is to study stability of functional and geometric inequalities. Stability problem is to estimate the deficit of a functional or geometric inequality in terms of the distance from the class of optimizers or a functional that identifies the optimizers. In particular, we investigate the logarithmic Sobolev inequality, the Beckner–Hirschman inequality (the entropic uncertainty principle), and isoperimetric type inequalities for the expected lifetime of Brownian motion. In Chapter 3, we derive several types of stability estimates of the logarithmic Sobolev inequality in terms of the Wasserstein distance, L distances, and the Kolmogorov distance. We consider the spaces of probability measures satisfying different conditions on the second moments, the lower bounds of the density, and some integrability of the density. To obtain these results, we employ the optimal transport technique, Fourier analysis, and probability theoretic approach. In Chapter 4, we construct an example to understand the conditions on the space and the distance under which stability of the logarithmic Sobolev inequality does not hold. As an application, we show that stability of the Beckner–Hirschman inequality does not hold for the normalized L distance with some weighted measures in Chapter 5. In Chapter 6, we study quantitative improvements of the inequalities for the expected lifetime of Brownian motion, which state that the L-norms of the expected lifetime in a bounded domain for 1 ≤ p ≤ ∞, are maximized when the region is a ball with the same volume. Since the inequalities also hold for a general class of Lévy",2017,,,,https://www.cerias.purdue.edu/assets/pdf/bibtex_archive/2019-4.pdf
