paperId,uses dataset or derivative,dataset(s) / model(s) used,unable to disambiguate,cites D9,cites D10,title,abstract,year,venue,arxivId,doi,pdfUrl
b6f340798c0eac2b706ded8045a0e3a286479e51,1,[M4],,1,0,Pose Agnostic Cross-spectral Hallucination via Disentangling Independent Factors,"The cross-sensor gap is one of the challenges that arise much research interests in Heterogeneous Face Recognition (HFR). Although recent methods have attempted to fill the gap with deep generative networks, most of them suffered from the inevitable misalignment between different face modalities. Instead of imaging sensors, the misalignment primarily results from geometric variations (e.g., pose and expression) on faces that stay independent from spectrum. Rather than building a monolithic but complex structure, this paper proposes a Pose Agnostic Cross-spectral Hallucination (PACH) approach to disentangle the independent factors and deal with them in individual stages. In the first stage, an Unsupervised Face Alignment (UFA) network is designed to align the near-infrared (NIR) and visible (VIS) images in a generative way, where 3D information is effectively utilized as the pose guidance. Thus the task of the second stage becomes spectrum transform with paired data. We develop a Texture Prior Synthesis (TPS) network to accomplish complexion control and consequently generate more realistic VIS images than existing methods. Experiments on three challenging NIR-VIS datasets verify the effectiveness of our approach in producing visually appealing images and achieving state-of-the-art performance in cross-spectral HFR.",2019,ArXiv,1909.04365,,https://arxiv.org/pdf/1909.04365.pdf
b6f758be954d34817d4ebaa22b30c63a4b8ddb35,1,[D9],,1,0,A Proximity-Aware Hierarchical Clustering of Faces,"In this paper, we propose an unsupervised face clustering algorithm called “Proximity-Aware Hierarchical Clustering” (PAHC) that exploits the local structure of deep representations. In the proposed method, a similarity measure between deep features is computed by evaluating linear SVM margins. SVMs are trained using nearest neighbors of sample data, and thus do not require any external training data. Clus- ters are then formed by thresholding the similarity scores. We evaluate the clustering performance using three challenging un- constrained face datasets, including Celebrity in Frontal-Profile (CFP), IARPA JANUS Benchmark A (IJB-A), and JANUS Challenge Set 3 (JANUS CS3) datasets. Experimental results demonstrate that the proposed approach can achieve significant improvements over state-of-the-art methods. Moreover, we also show that the proposed clustering algorithm can be applied to curate a set of large-scale and noisy training dataset while maintaining sufficient amount of images and their variations due to nuisance factors. The face verification performance on JANUS CS3 improves significantly by finetuning a DCNN model with the curated MS-Celeb-1M dataset which contains over three million face images.",2017,2017 12th IEEE International Conference on Automatic Face & Gesture Recognition (FG 2017),1703.04835,10.1109/FG.2017.134,https://arxiv.org/pdf/1703.04835.pdf
b88b44e82fd47257e05fe2adaec33b538cd82fe2,0,,,0,1,Deep Discriminative Embedding with Ranked Weight for Speaker Verification,,2020,ICONIP,,10.1007/978-3-030-63823-8_10,
b9044152085e29e41d3bd131702a821ac4832804,1,[D9],,1,0,Deep Learning with Maxout Activations for Visual Recognition and Verification,"Visual recognition is one of the most active research topics in computer vision due to its potential applications in self-driving cars, healthcare, social media, manufacturing, etc. For image classification tasks, deep convolutional neural networks have achieved state-of-the-art results, and many activation functions have been proposed to enhance the classification performance of these networks. We explore the performance of multiple maxout activation variants on image classification, facial recognition and verification tasks using convolutional neural networks. Our experiments compare rectified linear unit, leaky rectified linear unit, scaled exponential linear unit, and hyperbolic tangent to four maxout variants. Throughout the experiments, we find that maxout networks train relatively slower than networks comprised of traditional activation functions. We found that on average, across all datasets, rectified linear units perform better than any maxout activation when the number of convolutional filters is increased six times.",2019,2019 IEEE 20th International Conference on Information Reuse and Integration for Data Science (IRI),,10.1109/IRI.2019.00033,
bae0a603d88f47b0ebdb1e325031c36f63dba738,1,[M1],,1,0,Self-Supervised Learning of Face Representations for Video Face Clustering,"Analyzing the story behind TV series and movies often requires understanding who the characters are and what they are doing. With improving deep face models, this may seem like a solved problem. However, as face detectors get better, clustering/identification needs to be revisited to address increasing diversity in facial appearance. In this paper, we address video face clustering using unsupervised methods. Our emphasis is on distilling the essential information, identity, from the representations obtained using deep pre-trained face networks. We propose a self-supervised Siamese network that can be trained without the need for video/track based supervision, and thus can also be applied to image collections. We evaluate our proposed method on three video face clustering datasets. The experiments show that our methods outperform current state-of-the-art methods on all datasets. Video face clustering is lacking a common benchmark as current works are often evaluated with different metrics and/or different sets of face tracks. The datasets and code are available at https://github.com/vivoutlaw/SSIAM.",2019,2019 14th IEEE International Conference on Automatic Face & Gesture Recognition (FG 2019),1903.01,10.1109/FG.2019.8756609,https://arxiv.org/pdf/1903.01000.pdf
bbcec0e050148bff21c3d7a1f0879beb7fbeb0d9,0,,,0,1,"Deep learning achieves perfect anomaly detection on 108, 308 retinal images including unlearned diseases","Optical coherence tomography (OCT) scanning is useful in detecting various retinal diseases. However, there are not enough ophthalmologists who can diagnose retinal OCT images in much of the world. To provide OCT screening inexpensively and extensively, an automated diagnosis system is indispensable. Although many machine learning techniques have been presented for assisting ophthalmologists in diagnosing retinal OCT images, there is no technique that can diagnose independently without relying on an ophthalmologist, i.e., there is no technique that does not overlook any anomaly, including unlearned diseases. As long as there is a risk of overlooking a disease with a technique, ophthalmologists must double-check even those images that the technique classifies as normal. Here, we show that our deep-learning-based binary classifier (normal or abnormal) achieved a perfect classification on 108,308 two-dimensional retinal OCT images, i.e., 1 positive rate = 1.000000 and 1 negative rate = 1.000000; hence, the area under the ROC curve = 1.0000000. Although the test set included three types of diseases, two of these were not used for training. However, all test images were correctly classified. Furthermore, we demonstrated that our scheme was able to cope with differences in patient race. No conventional approach has achieved the above performances. Our work has a sufficient possibility of raising automated diagnosis techniques for retinal OCT images from ""assistant for ophthalmologists"" to ""independent diagnosis system without ophthalmologists"".",2020,ArXiv,2001.05859,10.2139/ssrn.3581363,https://arxiv.org/pdf/2001.05859.pdf
bc45cd9964702333569f3136ce7eb9e8581fbb1a,0,,,0,1,Occluded Face Recognition in the Wild by Identity-Diversity Inpainting,"Face recognition has achieved advanced development by using convolutional neural network (CNN) based recognizers. Existing recognizers typically demonstrate powerful capacity in recognizing un-occluded faces, but often suffer from accuracy degradation when directly identifying occluded faces. This is mainly due to insufficient visual and identity cues caused by occlusions. On the other hand, generative adversarial network (GAN) is particularly suitable when it needs to reconstruct visually plausible occlusions by face inpainting. Motivated by these observations, this paper proposes identity-diversity inpainting to facilitate occluded face recognition. The core idea is integrating GAN with an optimized pre-trained CNN recognizer which serves as the third player to compete with the generator by distinguishing diversity within the same identity class. To this end, a collect of identity-centered features is applied in the recognizer as supervision to enable the inpainted faces clustering towards their identity centers. In this way, our approach can benefit from GAN for reconstruction and CNN for representation, and simultaneously addresses two challenging tasks, face inpainting and face recognition. Experimental results compared with 4 state-of-the-arts prove the efficacy of the proposed approach.",2020,IEEE Transactions on Circuits and Systems for Video Technology,,10.1109/TCSVT.2020.2967754,
bc4b82d4ce44f99a127d4b745d5266a0d64192c0,0,,,0,1,Face Detection Based on Receptive Field Enhanced Multi-Task Cascaded Convolutional Neural Networks,"With the continuous development of deep learning, face detection methods have made the greatest progress. For real-time detection, cascade CNN based on the lightweight model is still the dominant structure that predicts face in a coarse-to-fine manner with strong generalization ability. Compared to other methods, it is not required for a fixed size of the input. However, MTCNN still has poor performance in detecting tiny targets. To improve model generalization ability, we propose a Receptive Field Enhanced Multi-Task Cascaded CNN. This network takes advantage of the Inception-V2 block and receptive field block to enhance the feature discriminability and robustness for small targets. The experimental results show that the performance of our network is improved by 1.08% on the AFW, 2.84% on the PASCAL FACE, 1.31% on the FDDB, and 2.3%, 2.1%, and 6.6% on the three sub-datasets of the WIDER FACE benchmark in comparison with MTCNN respectively. Furthermore, our structure uses 16% fewer parameters.",2020,IEEE Access,,10.1109/ACCESS.2020.3023782,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09195457.pdf
bc91183f2c4193d7189d11e20f288811bc34da79,1,[D9],,1,0,Discriminant Deep Feature Learning based on joint supervision Loss and Multi-layer Feature Fusion for heterogeneous face recognition,"Abstract Heterogeneous face recognition (HFR) is still a challenging problem in computer vision community due to large appearance difference between near infrared (NIR) and visible light (VIS) modalities. Recently, breakthroughs have been made for traditional face recognition by applying deep learning on a huge amount of labeled VIS face samples. However, the same deep learning approach cannot be simply applied to HFR task due to large domain difference as well as insufficient pairwise images in different modalities during training. In general, the pooling layer of deep network can play the role of feature reduction, but also lead to the loss of useful face information, resulting in a decrease in the performance of HFR problem. It is important to eliminate modal-related information and retain more facial identity information. In this paper, we propose a novel method called Discriminant Deep Feature Learning Based on Joint Supervision Loss and Multi-layer Feature Fusion (DDFLJM) for HFR task. In most of the available CNNs, the softmax loss function is used as the supervision signal to train the deep model. In order to enhance the discriminative power of the deeply learned features, this paper proposes a new loss function called Scatter Loss (SL), which embeds both inter- and intra-class information for effectively training the deep model. To make full use of the various layers of the deep network, a Dimension Reduction Block (DRB) is designed to effectively extract the auxiliary features on multiple mid-level layers. An orthogonality constraint is introduced to the DRB block to reduce spectrum variations of two different modalities. The proposed SL is applied to multiple layers of network for joint supervision training, which enables multiple layers of the network to obtain discriminative identity features. Moreover, a Modified Gate Two-stream Neural Network (MGTNN) is adopted to fuse multiple-layer features. Extensive experiments are carried out on two challenging NIR-VIS HFR datasets CASIA NIR-VIS 2.0 and Oulu-CASIA NIR-VIS, demonstrating the superiority of the proposed method.",2019,Comput. Vis. Image Underst.,,10.1016/J.CVIU.2019.04.003,
bd09a441161fa9dcb9dc7cb12069b92dd29e7871,1,"[M5], [M3]",,1,1,Does Face Recognition Accuracy Get Better With Age? Deep Face Matchers Say No,"Previous studies generally agree that face recognition accuracy is higher for older persons than for younger persons. But most previous studies were before the wave of deep learning matchers, and most considered accuracy only in terms of the verification rate for genuine pairs. This paper investigates accuracy for age groups 16-29, 30-49 and 50-70, using three modern deep CNN matchers, and considers differences in the impostor and genuine distributions as well as verification rates and ROC curves. We find that accuracy is lower for older persons and higher for younger persons. In contrast, a pre deep learning matcher on the same dataset shows the traditional result ofhigher accuracy for older persons, although its overall accuracy is much lower than that of the deep learning matchers. Comparing the impostor and genuine distributions, we conclude that impostor scores have a larger effect than genuine scores in causing lower accuracy for the older age group. We also investigate the effects of training data across the age groups. Our results show that fine-tuning the deep CNN models on additional images ofolder persons actually lowers accuracy for the older age group. Also, we fine-tune and train from scratch two models using age-balanced training datasets, and these results also show lower accuracy for older age group. These results argue that the lower accuracy for the older age group is not due to imbalance in the original training data.",2020,2020 IEEE Winter Conference on Applications of Computer Vision (WACV),1911.06396,10.1109/WACV45572.2020.9093357,https://arxiv.org/pdf/1911.06396.pdf
bec253e82076dc363b8fd72d5c8fadf8f5b7e475,0,,,0,1,Audio-driven Talking Face Video Generation with Learning-based Personalized Head Pose,"Real-world talking faces often accompany with natural head movement. However, most existing talking face video generation methods only consider facial animation with fixed head pose. In this paper, we address this problem by proposing a deep neural network model that takes an audio signal A of a source person and a very short video V of a target person as input, and outputs a synthesized high-quality talking face video with personalized head pose (making use of the visual information in V), expression and lip synchronization (by considering both A and V). The most challenging issue in our work is that natural poses often cause in-plane and out-of-plane head rotations, which makes synthesized talking face video far from realistic. To address this challenge, we reconstruct 3D face animation and re-render it into synthesized frames. To fine tune these frames into realistic ones with smooth background transition, we propose a novel memory-augmented GAN module. By first training a general mapping based on a publicly available dataset and fine-tuning the mapping using the input short video of target person, we develop an effective strategy that only requires a small number of frames (about 300 frames) to learn personalized talking behavior including head pose. Extensive experiments and two user studies show that our method can generate high-quality (i.e., personalized head movements, expressions and good lip synchronization) talking face videos, which are naturally looking with more distinguishing head movement effects than the state-of-the-art methods.",2020,,2002.10137,,https://arxiv.org/pdf/2002.10137.pdf
bf064d345a232ac53706405b0e5810974b1a4e6f,1,[D13],,1,1,FAN: Feature Adaptation Network for Surveillance Face Recognition and Normalization,"This paper studies face recognition (FR) and normalization in surveillance imagery. Surveillance FR is a challenging problem that has great values in law enforcement. Despite recent progress in conventional FR, less effort has been devoted to surveillance FR. To bridge this gap, we propose a Feature Adaptation Network (FAN) to jointly perform surveillance FR and normalization. Our face normalization mainly acts on the aspect of image resolution, closely related to face super-resolution. However, previous face super-resolution methods require paired training data with pixel-to-pixel correspondence, which is typically unavailable between real low- and high-resolution faces. Our FAN can leverage both paired and unpaired data as we disentangle the features into identity and non-identity components and adapt the distribution of the identity features, which breaks the limit of current face super-resolution methods. We further propose a random scale augmentation scheme to learn resolution robust identity features, with advantages over previous fixed scale augmentation. Extensive experiments on LFW, WIDER FACE, QUML-SurvFace and SCface datasets have demonstrated the superiority of our proposed method compared to the state of the arts on surveillance face recognition and normalization.",2019,ArXiv,1911.1168,,https://arxiv.org/pdf/1911.11680.pdf
c00dc60a7fd011a9c013e14f2a1be413a552ce7e,1,[M5],,1,0,A Set of Distinct Facial Traits Learned by Machines Is Not Predictive of Appearance Bias in the Wild.,"We seek to determine whether state-of-the-art, black box face processing technology can learn to make biased trait judgments from human first impression biases. Using features extracted with FaceNet, a widely used face recognition framework, we train a transfer learning model on human subjects' first impressions of personality traits in other faces as measured by social psychologists. We measure the extent to which this appearance bias can be embedded in state-of-the-art face recognition models and benchmark learning performance for subjective perceptions of personality traits from faces. In particular, we find that features extracted with FaceNet can be used to predict human appearance biases for deliberately manipulated faces but not for randomly generated faces scored by humans. Additionally, in contrast to prior work in social psychology, the model does not find a significant signal correlating politicians' vote shares with perceived competence bias. With Local Interpretable Model-Agnostic Explanations (LIME), we provide several explanations for this discrepancy. Our results suggest that some signals of appearance bias documented in social psychology are not embedded by the machine learning techniques we investigate.",2020,,2002.05636,,https://arxiv.org/pdf/2002.05636.pdf
c0608626b2780a54667ba683679edcff13998cd2,1,,1,1,0,Data-Specific Adaptive Threshold for Face Recognition and Authentication,"Many face recognition systems boost the performance using deep learning models, but only a few researches go into the mechanisms for dealing with online registration. Although we can obtain discriminative facial features through the state-of-the-art deep model training, how to decide the best threshold for practical use remains a challenge. We develop a technique of adaptive threshold mechanism to improve the recognition accuracy. We also design a face recognition system along with the registering procedure to handle online registration. Furthermore, we introduce a new evaluation protocol to better evaluate the performance of an algorithm for real-world scenarios. Under our proposed protocol, our method can achieve a 22% accuracy improvement on the LFW dataset.",2019,2019 IEEE Conference on Multimedia Information Processing and Retrieval (MIPR),1810.1116,10.1109/MIPR.2019.00034,https://arxiv.org/pdf/1810.11160.pdf
c12016bf259a2820725ac782c7f836c16a433d67,1,,1,1,1,FAN-Face: a Simple Orthogonal Improvement to Deep Face Recognition,"It is known that facial landmarks provide pose, expression and shape information. In addition, when matching, for example, a profile and/or expressive face to a frontal one, knowledge of these landmarks is useful for establishing correspondence which can help improve recognition. However, in prior work on face recognition, facial landmarks are only used for face cropping in order to remove scale, rotation and translation variations. This paper proposes a simple approach to face recognition which gradually integrates features from different layers of a facial landmark localization network into different layers of the recognition network. To this end, we propose an appropriate feature integration layer which makes the features compatible before integration. We show that such a simple approach systematically improves recognition on the most difficult face recognition datasets, setting a new state-of-theart on IJB-B, IJB-C and MegaFace datasets.",2020,AAAI,,10.1609/AAAI.V34I07.6953,https://pdfs.semanticscholar.org/d847/93f84108d3d6f812c1caf64b27bed5474533.pdf
c2cb8ecbe281793401b605634805c47daba6b944,0,,,0,1,FastReID: A Pytorch Toolbox for Real-world Person Re-identification,"We present FastReID, as a widely used object reidentification (re-id) software system in JD AI Research. High modular and extensible design makes it easy for the researcher to achieve new research ideas. Friendly manageable system configuration and engineering deployment functions allow practitioners to quickly deploy models into productions. We have implemented some state-of-the-art algorithms, including person re-id, partial re-id, crossdomain re-id and vehicle re-id, and plan to release these pre-trained models on multiple benchmark datasets. FastReID is by far the most complete and high-performance toolbox supports single and multiple GPU servers, you can reproduce our project results very easily and are very welcome to use it, the code and models are available at https://github.com/JDAI-CV/fast-reid.",2020,,,,
c35f0f804caa5d75d8a2a65335ad7bbdbac97665,0,,,0,1,Sphere Margins Softmax for Face Recognition,"In conjunction with the cross-entropy loss, softmax function has gained great popularity in supervised deep convolutional neural networks (DCNNs). Although original softmax loss reduces training difficulty and makes multi classification problems easier to converge, the module does not explicitly encourage compactness within class and separability between classes, from this point of view it is not particularly suitable for face recognition tasks. In this paper, we reformulate the softmax loss with sphere margins (SM-Softmax) by normalizing both weights and extracted features of the last fully connected layer and have quantitatively adjustable angular margin by hyperparameter m1 and m2. Extensive experiments on CASIA-WebFace and Labeled Face in the Wild (LFW) validate that our SM-Softmax gives better results than the present state-of-the-art methods while adopting the same experimental configuration (benchmark datasets and network structure) and the convergence speed in the early stage is accelerated significantly.",2020,2020 39th Chinese Control Conference (CCC),,10.23919/CCC50068.2020.9188526,
c573b4510ca4b4e30d5084988ad6a9184c522696,0,,,0,1,Meta-Learning for Short Utterance Speaker Recognition with Imbalance Length Pairs,"In practical settings, a speaker recognition system needs to identify a speaker given a short utterance, while the enrollment utterance may be relatively long. However, existing speaker recognition models perform poorly with such short utterances. To solve this problem, we introduce a meta-learning framework for imbalance length pairs. Specifically, we use a Prototypical Networks and train it with a support set of long utterances and a query set of short utterances of varying lengths. Further, since optimizing only for the classes in the given episode may be insufficient for learning discriminative embeddings for unseen classes, we additionally enforce the model to classify both the support and the query set against the entire set of classes in the training set. By combining these two learning schemes, our model outperforms existing state-of-the-art speaker verification models learned with a standard supervised learning framework on short utterance (1-2 seconds) on the VoxCeleb datasets. We also validate our proposed model for unseen speaker identification, on which it also achieves significant performance gains over the existing approaches. The codes are available at this https URL.",2020,INTERSPEECH,2004.02863,10.21437/interspeech.2020-1283,https://arxiv.org/pdf/2004.02863.pdf
c6b28d6bc3b99a2a2b62585c0d5585ee61cfca1a,1,[D9],,1,1,Deep Representation Learning on Long-Tailed Data: A Learnable Embedding Augmentation Perspective,"This paper considers learning deep features from long-tailed data. We observe that in the deep feature space, the head classes and the tail classes present different distribution patterns. The head classes have a relatively large spatial span, while the tail classes have a significantly small spatial span, due to the lack of intra-class diversity. This uneven distribution between head and tail classes distorts the overall feature space, which compromises the discriminative ability of the learned features. In response, we seek to expand the distribution of the tail classes during training, so as to alleviate the distortion of the feature space. To this end, we propose to augment each instance of the tail classes with certain disturbances in the deep feature space. With the augmentation, a specified feature vector becomes a set of probable features scattered around itself, which is analogical to an atomic nucleus surrounded by the electron cloud. Intuitively, we name it as ``feature cloud''. The intra-class distribution of the feature cloud is learned from the head classes, and thus provides higher intra-class variation to the tail classes. Consequentially, it alleviates the distortion of the learned feature space, and improves deep representation learning on long tailed data. Extensive experimental evaluations on person re-identification and face recognition tasks confirm the effectiveness of our method.",2020,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2002.10826,10.1109/CVPR42600.2020.00304,https://arxiv.org/pdf/2002.10826.pdf
c6b854413e89627a6d99e8832bd18bfbcd1d3346,0,,,0,1,On Role and Location of Normalization before Model-based Data Augmentation in Residual Blocks for Classification Tasks,"Regularization is crucial to the success of many practical deep learning models, in particular in frequent scenarios where there are only a few to a moderate number of accessible training samples. In addition to weight decay, noise injection and dropout, regularization based on multi-branch architectures, such as Shake-Shake regularization, has been proven successful in many applications and attracted more and more attention. However, beyond model-based representation augmentation, it is unclear how Shake-Shake regularization helps to provide further improvement on classification tasks, let alone the baffling interaction between batch normalization and shaking. In this work, we present our investigation on Shake-Shake regularization. One of our findings illustrates the phenomenon that batch normalization in residual blocks is indispensable when shaking is applied to model branches, along with which we also empirically demonstrate the most effective location to place a batch normalization layer in a shaking regularized residual block. Based on these findings, we believe our work is beneficial to future studies on the research topic of refining control for model-based representation augmentation.",2019,"ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",,10.1109/ICASSP.2019.8683668,
c738defac63395e68d5c7a27eca28fcdd6b3b876,0,,,0,1,Deep Metric Learning with Spherical Embedding,"Deep metric learning has attracted much attention in recent years, due to seamlessly combining the distance metric learning and deep neural network. Many endeavors are devoted to design different pair-based angular loss functions, which decouple the magnitude and direction information for embedding vectors and ensure the training and testing measure consistency. However, these traditional angular losses cannot guarantee that all the sample embeddings are on the surface of the same hypersphere during the training stage, which would result in unstable gradient in batch optimization and may influence the quick convergence of the embedding learning. In this paper, we first investigate the effect of the embedding norm for deep metric learning with angular distance, and then propose a spherical embedding constraint (SEC) to regularize the distribution of the norms. SEC adaptively adjusts the embeddings to fall on the same hypersphere and performs more balanced direction update. Extensive experiments on deep metric learning, face recognition, and contrastive self-supervised learning show that the SEC-based angular space learning strategy significantly improves the performance of the state-of-the-art.",2020,NeurIPS,2011.02785,,https://arxiv.org/pdf/2011.02785.pdf
c7c8d150ece08b12e3abdb6224000c07a6ce7d47,1,[D9],,1,0,DeMeshNet: Blind Face Inpainting for Deep MeshFace Verification,"MeshFace photos have been widely used in many Chinese business organizations to protect ID face photos from being misused. The occlusions incurred by random meshes severely degenerate the performance of face verification systems, which raises the MeshFace verification problem between MeshFace and daily photos. Previous methods cast this problem as a typical low-level vision problem, i.e., blind inpainting. They recover perceptually pleasing clear ID photos from MeshFaces by enforcing pixel level similarity between the recovered ID images and the ground-truth clear ID images and then perform face verification on them. Essentially, face verification is conducted on a compact feature space rather than the image pixel space. Therefore, this paper argues that pixel level similarity and feature level similarity jointly offer the key to improve the verification performance. Based on this insight, we offer a novel feature oriented blind face inpainting framework. Specifically, we implement this by establishing a novel DeMeshNet, which consists of three parts. The first part addresses blind inpainting of the MeshFaces by implicitly exploiting extra supervision from the occlusion position to enforce pixel level similarity. The second part explicitly enforces a feature level similarity in the compact feature space, which can explore informative supervision from the feature space to produce better inpainting results for verification. The last part copes with face alignment within the net via a customized spatial transformer module when extracting deep facial features. All three parts are implemented within an end-to-end network that facilitates efficient optimization. Extensive experiments on two MeshFace data sets demonstrate the effectiveness of the proposed DeMeshNet as well as the insight of this paper.",2018,IEEE Transactions on Information Forensics and Security,1611.05271,10.1109/TIFS.2017.2763119,https://arxiv.org/pdf/1611.05271.pdf
c7fc277c042e64aa667ac596b65fb4a03146df89,0,,,0,1,A Genetic Algorithm Enabled Similarity-Based Attack on Cancellable Biometrics,"Cancellable biometrics (CB) as a means for biometric template protection approach refers to an irreversible yet similarity preserving transformation on the original template. With similarity preserving property, the matching between template and query instance can be performed in the transform domain without jeopardizing accuracy performance. Unfortunately, this trait invites a class of attack, namely similarity-based attack (SA). SA produces a preimage, an inverse of transformed template, which can be exploited for impersonation and cross-matching. In this paper, we propose a Genetic Algorithm enabled similarity-based attack framework (GASAF) to demonstrate that CB schemes whose possess similarity preserving property are highly vulnerable to similarity-based attack. Besides that, a set of new metrics is designed to measure the effectiveness of the similarity-based attack. We conduct the experiment on two representative CB schemes, i.e. BioHashing and Bloom-filter. The experimental results attest the vulnerability under this type of attack.",2019,"2019 IEEE 10th International Conference on Biometrics Theory, Applications and Systems (BTAS)",1905.03021,10.1109/BTAS46853.2019.9185997,https://arxiv.org/pdf/1905.03021.pdf
c80f98023476e0e904db1cdd9669c2d8e5e1f7a0,0,,,0,1,Google Landmarks Dataset v2 – A Large-Scale Benchmark for Instance-Level Recognition and Retrieval,"While image retrieval and instance recognition techniques are progressing rapidly, there is a need for challenging datasets to accurately measure their performance -- while posing novel challenges that are relevant for practical applications. We introduce the Google Landmarks Dataset v2 (GLDv2), a new benchmark for large-scale, fine-grained instance recognition and image retrieval in the domain of human-made and natural landmarks. GLDv2 is the largest such dataset to date by a large margin, including over 5M images and 200k distinct instance labels. Its test set consists of 118k images with ground truth annotations for both the retrieval and recognition tasks. The ground truth construction involved over 800 hours of human annotator work. Our new dataset has several challenging properties inspired by real-world applications that previous datasets did not consider: An extremely long-tailed class distribution, a large fraction of out-of-domain test photos and large intra-class variability. The dataset is sourced from Wikimedia Commons, the world's largest crowdsourced collection of landmark photos. We provide baseline results for both recognition and retrieval tasks based on state-of-the-art methods as well as competitive results from a public challenge. We further demonstrate the suitability of the dataset for transfer learning by showing that image embeddings trained on it achieve competitive retrieval performance on independent datasets. The dataset images, ground-truth and metric scoring code are available at https://github.com/cvdfoundation/google-landmark",2020,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2004.01804,10.1109/cvpr42600.2020.00265,https://arxiv.org/pdf/2004.01804.pdf
c85147d279ba2e3360b2a45a68a5c4f1a1f8f625,0,,,1,0,Selecting active frames for action recognition with 3D convolutional network,"Recent applications of Convolutional Neural Networks, especially 3-Dimensional Convoltutional Neural Networks (3DCNNs) for human action recognition  (HAR) in videos have widely used. In this paper, we  use a multi-stream framework which is a combination  from separated networks with different kind of input  generated from unique video dataset. To achieve the  high results, firstly, we proposed a method to extract  the active frames (called Selected Active Frames -  SAF) from a videos to build datasets for 3DCNNs in  video classifying problem. Second, we deploy a new  approach called Vote fusion which considered as an  effective fusion method for ensembling multi-stream  networks. From the various datasets generated from  videos, we extract frames by our method and feed  into 3DCNNs for feature extraction, then we carry out  training and then fuse the results of softmax layers  of these streams. We evaluate the proposed methods  on solving action recognition problem. These method  are carried on three well-known datasets (HMFB51,  UCF101, and KTH). The results are also compared to  the state-of-the-art results to illustrate the efficiency  and effectiveness in our approach",2018,,,,https://pdfs.semanticscholar.org/c851/47d279ba2e3360b2a45a68a5c4f1a1f8f625.pdf
cb2470aade8e5630dcad5e479ab220db94ecbf91,0,,,1,0,Exploring Facial Differences in European Countries Boundary by Fine-Tuned Neural Networks,"Travel Agents and retailers are always curious about where their customers come from, as this would help them increase their sale and optimize their marketing models. In this study, we build a system to predict where people come from in Europe by analyzing their faces. The countries that have been chosen for the study are Russia, Italy, Germany, Spain, and France. In the first stage of the study, we implement different neural network classifiers on the dataset of people's faces that we collected from Twitter. The highest accuracy achieved is 53.2%, while human accuracy is only 26.96%. In the second stage of the study, we analyze 11 different facial features that might differentiate people in those five countries. The study lays the groundwork for future work to find out differences/similarities of people's faces around the world regardless of their current geographic location.",2018,2018 IEEE Conference on Multimedia Information Processing and Retrieval (MIPR),,10.1109/MIPR.2018.00062,
cc989b88f3799835f16842b066a36e171b607e7f,1,,1,1,1,ShuffleFaceNet: A Lightweight Face Architecture for Efficient and Highly-Accurate Face Recognition,"The recent success of convolutional neural networks has led to the development of a variety of new effective and efficient architectures. However, few of them have been designed for the specific case of face recognition. Inspired on the state-of-the-art ShuffleNetV2 model, a lightweight face architecture is presented in this paper. The proposal, named ShuffleFaceNet, introduces significant modifications in order to improve face recognition accuracy. First, the Global Average Pooling layer is replaced by a Global Depth-wise Convolution layer, and Parametric Rectified Linear Unit is used as a non-linear activation function. Under the same experimental conditions, ShuffleFaceNet achieves significantly superior accuracy than the original ShuffleNetV2, maintaining the same speed and compact storage. In addition, extensive experiments conducted on three challenging benchmark face datasets, show that our proposal improves not only state-of-the-art lightweight models but also very deep face recognition models.",2019,2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW),,10.1109/ICCVW.2019.00333,http://openaccess.thecvf.com/content_ICCVW_2019/papers/LSR/Martindez-Diaz_ShuffleFaceNet_A_Lightweight_Face_Architecture_for_Efficient_and_Highly-Accurate_Face_ICCVW_2019_paper.pdf
ccbb94f8a025467d6001b60dd10d2078d8d9ab0e,0,,,0,1,Scalable Logo Recognition Using Proxies,"Logo recognition is the task of identifying and classifying logos. Logo recognition is a challenging problem as there is no clear definition of a logo and there are huge variations of logos, brands and re-training to cover every variation is impractical. In this paper, we formulate logo recognition as a few-shot object detection problem. The two main components in our pipeline are universal logo detector and few-shot logo recognizer. The universal logo detector is a class-agnostic deep object detector network which tries to learn the characteristics of what makes a logo. It predicts bounding boxes on likely logo regions. These logo regions are then classified by logo recognizer using nearest neighbor search, trained by triplet loss using proxies. We also annotated a first of its kind product logo dataset containing 2000 logos from 295K images collected from Amazon called PL2K. Our pipeline achieves 97% recall with 0.6 mAP on PL2K test dataset and state-of-the-art 0.565 mAP on the publicly available FlickrLogos-32 test set without fine-tuning.",2019,2019 IEEE Winter Conference on Applications of Computer Vision (WACV),1811.08009,10.1109/WACV.2019.00081,https://arxiv.org/pdf/1811.08009.pdf
